Date,BELU
2018-12-18,367.4618835449219
2018-12-19,369.30841064453125
2018-12-20,360.0757141113281
2018-12-21,360.0757141113281
2018-12-24,348.9964599609375
2018-12-25,373.00152587890625
2018-12-26,371.15496826171875
2018-12-27,369.30841064453125
2018-12-28,367.4618835449219
2019-01-03,378.5411376953125
2019-01-04,373.00152587890625
2019-01-08,378.5411376953125
2019-01-09,376.6946105957031
2019-01-10,373.00152587890625
2019-01-11,378.5411376953125
2019-01-14,378.5411376953125
2019-01-15,374.8480529785156
2019-01-16,371.15496826171875
2019-01-17,369.30841064453125
2019-01-18,367.4618835449219
2019-01-21,367.4618835449219
2019-01-22,369.30841064453125
2019-01-23,376.6946105957031
2019-01-24,380.3876647949219
2019-01-25,385.92730712890625
2019-01-28,373.00152587890625
2019-01-29,382.2342529296875
2019-01-30,402.5461730957031
2019-01-31,415.4719543457031
2019-02-01,415.4719543457031
2019-02-04,425.6279602050781
2019-02-05,431.1676025390625
2019-02-06,446.8631896972656
2019-02-07,457.0191650390625
2019-02-08,461.6355285644531
2019-02-11,451.47955322265625
2019-02-12,450.5563049316406
2019-02-13,471.79150390625
2019-02-14,452.40283203125
2019-02-15,470.8682556152344
2019-02-18,477.3311462402344
2019-02-19,484.71734619140625
2019-02-20,469.021728515625
2019-02-21,481.9474792480469
2019-02-22,476.4078674316406
2019-02-25,472.7147521972656
2019-02-26,467.1751403808594
2019-02-27,460.7122497558594
2019-02-28,467.1751403808594
2019-03-01,478.2544250488281
2019-03-04,478.2544250488281
2019-03-05,461.6355285644531
2019-03-06,459.78900146484375
2019-03-07,460.7122497558594
2019-03-11,466.25189208984375
2019-03-12,461.6355285644531
2019-03-13,458.8656921386719
2019-03-14,447.7864685058594
2019-03-15,454.2493896484375
2019-03-18,460.7122497558594
2019-03-19,457.0191650390625
2019-03-20,448.709716796875
2019-03-21,455.17266845703125
2019-03-22,455.17266845703125
2019-03-25,457.9424133300781
2019-03-26,457.0191650390625
2019-03-27,456.09588623046875
2019-03-28,460.7122497558594
2019-03-29,438.55377197265625
2019-04-01,452.40283203125
2019-04-02,457.0191650390625
2019-04-03,452.40283203125
2019-04-04,452.40283203125
2019-04-05,455.17266845703125
2019-04-08,451.47955322265625
2019-04-09,449.6330261230469
2019-04-10,448.709716796875
2019-04-11,450.5563049316406
2019-04-12,445.01666259765625
2019-04-15,447.7864685058594
2019-04-16,446.8631896972656
2019-04-17,443.17010498046875
2019-04-18,447.7864685058594
2019-04-19,442.246826171875
2019-04-22,438.55377197265625
2019-04-23,441.32354736328125
2019-04-24,447.7864685058594
2019-04-25,443.17010498046875
2019-04-26,443.17010498046875
2019-04-29,442.246826171875
2019-04-30,434.86065673828125
2019-05-02,436.70721435546875
2019-05-03,440.4002990722656
2019-05-06,439.4770202636719
2019-05-07,441.32354736328125
2019-05-08,443.17010498046875
2019-05-10,445.01666259765625
2019-05-13,430.24432373046875
2019-05-14,434.86065673828125
2019-05-15,438.55377197265625
2019-05-16,432.0908508300781
2019-05-17,427.4744873046875
2019-05-20,430.24432373046875
2019-05-21,427.4744873046875
2019-05-22,442.246826171875
2019-05-23,443.17010498046875
2019-05-24,447.7864685058594
2019-05-27,445.93994140625
2019-05-28,442.246826171875
2019-05-29,441.32354736328125
2019-05-30,440.4002990722656
2019-05-31,443.17010498046875
2019-06-03,441.32354736328125
2019-06-04,440.4002990722656
2019-06-05,430.24432373046875
2019-06-06,433.0141296386719
2019-06-07,433.9374084472656
2019-06-10,425.6279602050781
2019-06-11,427.4744873046875
2019-06-13,441.32354736328125
2019-06-14,441.32354736328125
2019-06-17,441.32354736328125
2019-06-18,440.4002990722656
2019-06-19,441.32354736328125
2019-06-20,430.24432373046875
2019-06-21,439.4770202636719
2019-06-24,442.246826171875
2019-06-25,452.40283203125
2019-06-26,458.8656921386719
2019-06-27,466.25189208984375
2019-06-28,463.4820556640625
2019-07-01,459.78900146484375
2019-07-02,464.4053649902344
2019-07-03,459.78900146484375
2019-07-04,446.8631896972656
2019-07-05,459.78900146484375
2019-07-08,449.6330261230469
2019-07-09,455.17266845703125
2019-07-10,454.2493896484375
2019-07-11,453.3260803222656
2019-07-12,445.01666259765625
2019-07-15,445.93994140625
2019-07-16,443.17010498046875
2019-07-17,438.55377197265625
2019-07-18,433.0141296386719
2019-07-19,437.6304931640625
2019-07-22,440.4002990722656
2019-07-23,440.4002990722656
2019-07-24,434.86065673828125
2019-07-25,440.4002990722656
2019-07-26,434.86065673828125
2019-07-29,442.246826171875
2019-07-30,441.32354736328125
2019-07-31,457.0191650390625
2019-08-01,448.709716796875
2019-08-02,450.5563049316406
2019-08-05,453.3260803222656
2019-08-06,457.0191650390625
2019-08-07,458.8656921386719
2019-08-08,461.6355285644531
2019-08-09,468.0984191894531
2019-08-12,469.021728515625
2019-08-13,459.78900146484375
2019-08-14,467.1751403808594
2019-08-15,467.1751403808594
2019-08-16,462.5588073730469
2019-08-19,462.5588073730469
2019-08-20,469.9449768066406
2019-08-21,464.4053649902344
2019-08-22,470.8682556152344
2019-08-23,475.4845886230469
2019-08-26,469.9449768066406
2019-08-27,475.4845886230469
2019-08-28,475.4845886230469
2019-08-29,466.25189208984375
2019-08-30,456.09588623046875
2019-09-02,476.4078674316406
2019-09-03,477.3311462402344
2019-09-04,481.9474792480469
2019-09-05,498.56640625
2019-09-06,505.9525451660156
2019-09-09,530.880859375
2019-09-10,540.1135864257812
2019-09-11,554.8859252929688
2019-09-12,568.7349853515625
2019-09-13,594.5866088867188
2019-09-16,599.2029418945312
2019-09-17,598.2796630859375
2019-09-18,609.3588256835938
2019-09-19,617.6683959960938
2019-09-20,609.3588256835938
2019-09-23,605.665771484375
2019-09-24,608.4356079101562
2019-09-25,603.8192749023438
2019-09-26,609.3588256835938
2019-09-27,613.052001953125
2019-09-30,609.3588256835938
2019-10-01,610.2822265625
2019-10-02,611.2054443359375
2019-10-03,609.3588256835938
2019-10-04,608.4356079101562
2019-10-07,608.4356079101562
2019-10-08,604.7425537109375
2019-10-09,604.7425537109375
2019-10-10,604.7425537109375
2019-10-11,607.5123291015625
2019-10-14,624.1312866210938
2019-10-15,612.1287231445312
2019-10-16,608.4356079101562
2019-10-17,611.2054443359375
2019-10-18,606.589111328125
2019-10-21,604.7425537109375
2019-10-22,600.126220703125
2019-10-23,597.3563842773438
2019-10-24,603.8192749023438
2019-10-25,590.8934326171875
2019-10-28,595.509765625
2019-10-29,594.5866088867188
2019-10-30,592.7400512695312
2019-10-31,599.2029418945312
2019-11-01,605.665771484375
2019-11-05,600.126220703125
2019-11-06,601.9727783203125
2019-11-07,608.4356079101562
2019-11-08,601.0494384765625
2019-11-11,602.89599609375
2019-11-12,600.126220703125
2019-11-13,603.8192749023438
2019-11-14,627.8243408203125
2019-11-15,637.0570068359375
2019-11-18,640.7501220703125
2019-11-19,637.0570068359375
2019-11-20,641.6734008789062
2019-11-21,649.9828491210938
2019-11-22,645.3665771484375
2019-11-25,636.1337890625
2019-11-26,632.4406127929688
2019-11-27,643.5198974609375
2019-11-28,629.6708984375
2019-11-29,629.6708984375
2019-12-02,630.5941162109375
2019-12-03,617.6683959960938
2019-12-04,619.5148315429688
2019-12-05,624.1312866210938
2019-12-06,619.5148315429688
2019-12-09,612.1287231445312
2019-12-10,615.8218994140625
2019-12-11,616.7450561523438
2019-12-12,609.3588256835938
2019-12-13,603.8192749023438
2019-12-16,613.9752197265625
2019-12-17,603.8192749023438
2019-12-18,601.9727783203125
2019-12-19,604.7425537109375
2019-12-20,601.9727783203125
2019-12-23,627.8243408203125
2019-12-24,646.2897338867188
2019-12-25,692.4533081054688
2019-12-26,682.2973022460938
2019-12-27,694.2998657226562
2019-12-30,682.2973022460938
2020-01-03,671.2180786132812
2020-01-06,673.0646362304688
2020-01-08,661.9852905273438
2020-01-09,667.5249633789062
2020-01-10,669.3715209960938
2020-01-13,677.6809692382812
2020-01-14,693.3765869140625
2020-01-15,730.307373046875
2020-01-16,784.7804565429688
2020-01-17,785.7036743164062
2020-01-20,805.0923461914062
2020-01-21,819.8646850585938
2020-01-22,820.7879638671875
2020-01-23,823.5578002929688
2020-01-24,825.4043579101562
2020-01-27,815.248291015625
2020-01-28,825.4043579101562
2020-01-29,837.4068603515625
2020-01-30,902.9591064453125
2020-01-31,924.1943359375
2020-02-03,900.189208984375
2020-02-04,929.73388671875
2020-02-05,913.1151123046875
2020-02-06,917.7313842773438
2020-02-07,914.038330078125
2020-02-10,902.9591064453125
2020-02-11,932.5037841796875
2020-02-12,941.7365112304688
2020-02-13,941.7365112304688
2020-02-14,947.276123046875
2020-02-17,997.1328125
2020-02-18,987.9000854492188
2020-02-19,1012.8283081054688
2020-02-20,1011.9050903320312
2020-02-21,1015.5980834960938
2020-02-25,1022.9843139648438
2020-02-26,1010.9818115234375
2020-02-27,1019.2913208007812
2020-02-28,944.50634765625
2020-03-02,997.1328125
2020-03-03,1015.5980834960938
2020-03-04,1034.0635986328125
2020-03-05,1047.91259765625
2020-03-06,1024.8309326171875
2020-03-10,1034.0635986328125
2020-03-11,1038.679931640625
2020-03-12,1031.293701171875
2020-03-13,1031.293701171875
2020-03-16,1031.293701171875
2020-03-17,1025.7542724609375
2020-03-18,1015.5980834960938
2020-03-19,1040.5263671875
2020-03-20,1068.2244873046875
2020-03-23,1072.8409423828125
2020-03-24,1052.529052734375
2020-03-25,1042.373046875
2020-03-26,1047.91259765625
2020-03-27,1035.91015625
2020-03-30,1011.9050903320312
2020-03-31,1015.5980834960938
2020-04-01,1015.5980834960938
2020-04-02,1037.756591796875
2020-04-03,1044.2196044921875
2020-04-06,1107.92529296875
2020-04-07,1139.3165283203125
2020-04-08,1216.8712158203125
2020-04-09,1218.7176513671875
2020-04-10,1246.4158935546875
2020-04-13,1384.9066162109375
2020-04-14,1293.5028076171875
2020-04-15,1330.43359375
2020-04-16,1384.9066162109375
2020-04-17,1431.070068359375
2020-04-20,1417.2210693359375
2020-04-21,1413.5279541015625
2020-04-22,1380.290283203125
2020-04-23,1381.2135009765625
2020-04-24,1380.290283203125
2020-04-27,1366.441162109375
2020-04-28,1375.673828125
2020-04-29,1366.441162109375
2020-04-30,1372.904052734375
2020-05-04,1379.366943359375
2020-05-05,1346.1292724609375
2020-05-06,1322.124267578125
2020-05-07,1351.6688232421875
2020-05-08,1384.9066162109375
2020-05-12,1384.9066162109375
2020-05-13,1393.2159423828125
2020-05-14,1383.0599365234375
2020-05-15,1371.980712890625
2020-05-18,1364.5946044921875
2020-05-19,1365.517822265625
2020-05-20,1345.2059326171875
2020-05-21,1338.7430419921875
2020-05-22,1322.124267578125
2020-05-25,1306.4285888671875
2020-05-26,1291.6561279296875
2020-05-27,1269.497802734375
2020-05-28,1266.7279052734375
2020-05-29,1191.01953125
2020-06-01,1139.3165283203125
2020-06-02,1126.390869140625
2020-06-03,1221.4876708984375
2020-06-04,1227.02734375
2020-06-05,1239.9530029296875
2020-06-08,1262.111572265625
2020-06-09,1235.3367919921875
2020-06-10,1279.793701171875
2020-06-11,1284.523193359375
2020-06-15,1268.4429931640625
2020-06-16,1269.388916015625
2020-06-17,1276.0101318359375
2020-06-18,1276.9559326171875
2020-06-19,1281.6854248046875
2020-06-22,1276.9559326171875
2020-06-23,1267.4971923828125
2020-06-25,1276.0101318359375
2020-06-26,1261.82177734375
2020-06-29,1262.767578125
2020-06-30,1267.4971923828125
2020-07-02,1288.3067626953125
2020-07-03,1289.2525634765625
2020-07-06,1276.9559326171875
2020-07-07,1293.982177734375
2020-07-08,1284.523193359375
2020-07-09,1290.1986083984375
2020-07-10,1295.8739013671875
2020-07-13,1281.6854248046875
2020-07-14,1280.739501953125
2020-07-15,1285.468994140625
2020-07-16,1282.63134765625
2020-07-17,1276.9559326171875
2020-07-20,1276.9559326171875
2020-07-21,1273.17236328125
2020-07-22,1267.4971923828125
2020-07-23,1258.0380859375
2020-07-24,1275.064208984375
2020-07-27,1266.5511474609375
2020-07-28,1260.8758544921875
2020-07-29,1257.09228515625
2020-07-30,1262.767578125
2020-07-31,1251.4168701171875
2020-08-03,1250.470947265625
2020-08-04,1238.1744384765625
2020-08-05,1229.6612548828125
2020-08-06,1229.6612548828125
2020-08-07,1261.82177734375
2020-08-10,1256.1463623046875
2020-08-11,1243.849609375
2020-08-12,1250.470947265625
2020-08-13,1246.6873779296875
2020-08-14,1251.4168701171875
2020-08-17,1248.5792236328125
2020-08-18,1246.6873779296875
2020-08-19,1239.120361328125
2020-08-20,1237.228515625
2020-08-21,1241.0120849609375
2020-08-24,1243.849609375
2020-08-25,1242.90380859375
2020-08-26,1239.120361328125
2020-08-27,1254.2545166015625
2020-08-28,1249.525146484375
2020-08-31,1246.6873779296875
2020-09-01,1245.741455078125
2020-09-02,1236.2825927734375
2020-09-03,1242.90380859375
2020-09-04,1232.4990234375
2020-09-07,1236.2825927734375
2020-09-08,1221.148193359375
2020-09-09,1224.931884765625
2020-09-10,1230.6072998046875
2020-09-11,1237.228515625
2020-09-14,1243.849609375
2020-09-15,1240.066162109375
2020-09-16,1236.2825927734375
2020-09-17,1239.120361328125
2020-09-18,1225.877685546875
2020-09-21,1192.771484375
2020-09-22,1206.0140380859375
2020-09-23,1229.6612548828125
2020-09-24,1216.4188232421875
2020-09-25,1211.689453125
2020-09-28,1220.202392578125
2020-09-29,1208.8516845703125
2020-09-30,1208.8516845703125
2020-10-01,1203.17626953125
2020-10-02,1188.0419921875
2020-10-05,1207.9058837890625
2020-10-06,1197.5009765625
2020-10-07,1181.4208984375
2020-10-08,1184.2584228515625
2020-10-09,1184.2584228515625
2020-10-12,1191.8255615234375
2020-10-13,1179.529052734375
2020-10-14,1200.3387451171875
2020-10-15,1200.3387451171875
2020-10-16,1200.3387451171875
2020-10-19,1174.799560546875
2020-10-20,1178.5831298828125
2020-10-21,1177.6373291015625
2020-10-22,1178.5831298828125
2020-10-23,1190.0257568359375
2020-10-26,1177.6295166015625
2020-10-27,1170.9547119140625
2020-10-28,1139.4876708984375
2020-10-29,1150.9302978515625
2020-10-30,1140.4412841796875
2020-11-02,1159.51220703125
2020-11-03,1182.3973388671875
2020-11-05,1212.9107666015625
2020-11-06,1222.4462890625
2020-11-09,1251.0526123046875
2020-11-10,1266.309326171875
2020-11-11,1258.6810302734375
2020-11-12,1265.3558349609375
2020-11-13,1269.1700439453125
2020-11-16,1280.612548828125
2020-11-17,1264.40234375
2020-11-18,1276.79833984375
2020-11-19,1265.3558349609375
2020-11-20,1266.309326171875
2020-11-23,1263.44873046875
2020-11-24,1265.3558349609375
2020-11-25,1270.1236572265625
2020-11-26,1267.262939453125
2020-11-27,1260.5880126953125
2020-11-30,1237.7030029296875
2020-12-01,1252.006103515625
2020-12-02,1249.1455078125
2020-12-03,1250.09912109375
2020-12-04,1237.7030029296875
2020-12-07,1231.981689453125
2020-12-08,1238.6566162109375
2020-12-09,1233.8887939453125
2020-12-10,1234.84228515625
2020-12-11,1234.84228515625
2020-12-14,1257.7274169921875
2020-12-15,1328.2899169921875
2020-12-16,1304.4512939453125
2020-12-17,1305.40478515625
2020-12-18,1304.4512939453125
2020-12-21,1294.915771484375
2020-12-22,1287.2874755859375
2020-12-23,1296.8228759765625
2020-12-24,1287.2874755859375
2020-12-25,1294.915771484375
2020-12-28,1293.0086669921875
2020-12-29,1316.8472900390625
2020-12-30,1330.197021484375
2021-01-04,1327.33642578125
2021-01-05,1309.218994140625
2021-01-06,1306.3582763671875
2021-01-08,1306.3582763671875
2021-01-11,1317.8009033203125
2021-01-12,1308.265380859375
2021-01-13,1299.6834716796875
2021-01-14,1304.4512939453125
2021-01-15,1292.0550537109375
2021-01-18,1306.3582763671875
2021-01-19,1299.6834716796875
2021-01-20,1297.7763671875
2021-01-21,1296.8228759765625
2021-01-22,1293.9622802734375
2021-01-25,1297.7763671875
2021-01-26,1377.874267578125
2021-01-27,1515.1849365234375
2021-01-28,1523.766845703125
2021-01-29,1596.236328125
2021-02-01,1610.53955078125
2021-02-02,1620.074951171875
2021-02-03,1605.7718505859375
2021-02-04,1630.5640869140625
2021-02-05,1655.3563232421875
2021-02-08,1678.241455078125
2021-02-09,1716.3831787109375
2021-02-10,1744.9896240234375
2021-02-11,1848.9261474609375
2021-02-12,2057.752685546875
2021-02-15,2393.40087890625
2021-02-16,3026.5556640625
2021-02-17,4235.65234375
2021-02-18,5915.80078125
2021-02-19,3549.09912109375
2021-02-22,2441.078125
2021-02-24,2302.81396484375
2021-02-25,2207.45947265625
2021-02-26,1959.5374755859375
2021-03-01,2162.642822265625
2021-03-02,2378.144287109375
2021-03-03,2302.81396484375
2021-03-04,2041.54248046875
2021-03-05,1970.97998046875
2021-03-09,2038.6817626953125
2021-03-10,2038.6817626953125
2021-03-11,2368.60888671875
2021-03-12,2310.442626953125
2021-03-15,2345.7236328125
2021-03-16,3283.059814453125
2021-03-17,3166.72705078125
2021-03-18,3347.90087890625
2021-03-19,3271.6171875
2021-03-22,3140.02783203125
2021-03-23,2950.27197265625
2021-03-24,2935.96875
2021-03-25,3776.04296875
2021-03-26,3862.81591796875
2021-03-29,3904.771728515625
2021-03-30,3821.813232421875
2021-03-31,3718.830322265625
2021-04-01,3671.15283203125
2021-04-02,3735.04052734375
2021-04-05,3718.830322265625
2021-04-06,3609.17236328125
2021-04-07,3499.5146484375
2021-04-08,3350.761474609375
2021-04-09,3299.27001953125
2021-04-12,3485.21142578125
2021-04-13,3450.8837890625
2021-04-14,3405.113525390625
2021-04-15,3348.854248046875
2021-04-16,3356.48291015625
2021-04-19,3394.62451171875
2021-04-20,3364.111083984375
2021-04-21,3386.99609375
2021-04-22,3364.111083984375
2021-04-23,3385.0888671875
2021-04-26,3402.252685546875
2021-04-27,3434.67333984375
2021-04-28,3457.55859375
2021-04-29,3447.069580078125
2021-04-30,3394.62451171875
2021-05-04,3451.83740234375
2021-05-05,3498.7744140625
2021-05-06,3540.822265625
2021-05-07,3539.844482421875
2021-05-10,3541.80029296875
2021-05-11,3520.287353515625
2021-05-12,3503.663818359375
2021-05-13,3516.3759765625
2021-05-14,3522.242919921875
2021-05-17,3543.755859375
2021-05-18,3546.689453125
2021-05-19,3552.556640625
2021-05-20,3558.423828125
2021-05-21,3558.423828125
2021-05-24,3583.84814453125
2021-05-25,3621.984619140625
2021-05-26,3608.29443359375
2021-05-27,3603.4052734375
2021-05-28,3591.6708984375
2021-05-31,3588.7373046875
2021-06-01,3610.250244140625
2021-06-02,3609.2724609375
2021-06-03,3602.42724609375
2021-06-04,3378.498046875
2021-06-07,3268.97802734375
2021-06-08,3268.97802734375
2021-06-09,2784.9384765625
2021-06-10,2879.79052734375
2021-06-11,2811.340576171875
2021-06-14,2824.052734375
2021-06-15,2769.292724609375
2021-06-16,2782.982666015625
2021-06-17,2751.691162109375
2021-06-18,2742.890625
2021-06-21,2738.001220703125
2021-06-22,2738.001220703125
2021-06-23,2736.045654296875
2021-06-24,2720.39990234375
2021-06-25,2641.193359375
2021-06-28,2703.776123046875
2021-06-29,2730.178466796875
2021-06-30,2702.79833984375
2021-07-01,2709.643310546875
2021-07-02,2704.754150390625
2021-07-05,2703.776123046875
2021-07-06,2709.643310546875
2021-07-07,2709.643310546875
2021-07-08,2666.61767578125
2021-07-09,2645.104736328125
2021-07-12,2645.104736328125
2021-07-13,2645.104736328125
2021-07-14,2590.3447265625
2021-07-15,2524.828369140625
2021-07-16,2455.400390625
2021-07-19,2346.858154296875
2021-07-20,2345.88037109375
2021-07-21,2523.850341796875
2021-07-22,2546.341064453125
2021-07-23,2567.85400390625
2021-07-26,2527.761962890625
2021-07-27,2501.359619140625
2021-07-28,2546.341064453125
2021-07-29,2596.2119140625
2021-07-30,2596.2119140625
2021-08-02,2652.927734375
2021-08-03,2637.281982421875
2021-08-04,2626.525390625
2021-08-05,2685.197021484375
2021-08-06,2766.359130859375
2021-08-09,2928.68359375
2021-08-10,2916.94921875
2021-08-11,2996.15576171875
2021-08-12,3243.5537109375
2021-08-13,3479.21728515625
2021-08-16,3422.50146484375
2021-08-17,3373.608642578125
2021-08-18,3269.955810546875
2021-08-19,3065.58349609375
2021-08-20,3031.358642578125
2021-08-23,3266.04443359375
2021-08-24,3226.929931640625
2021-08-25,3168.258544921875
2021-08-26,3256.265869140625
2021-08-27,3261.155029296875
2021-08-30,3295.380126953125
2021-08-31,3305.15869140625
2021-09-01,3297.335693359375
2021-09-02,3297.335693359375
2021-09-03,3212.26220703125
2021-09-06,3166.302978515625
2021-09-07,3178.037109375
2021-09-08,3129.144287109375
2021-09-09,3117.409912109375
2021-09-10,3105.67578125
2021-09-13,3205.417236328125
2021-09-14,3207.372802734375
2021-09-15,3237.6865234375
2021-09-16,3246.4873046875
2021-09-17,3246.4873046875
2021-09-20,3148.701416015625
2021-09-21,3153.5908203125
2021-09-22,3223.99658203125
2021-09-23,3360.896484375
2021-09-24,3346.228759765625
2021-09-27,3335.47216796875
2021-09-28,3284.62353515625
2021-09-29,3225.9521484375
2021-09-30,3213.239990234375
2021-10-01,3316.0
2021-10-04,3290.0
2021-10-05,3356.0
2021-10-06,3358.0
2021-10-07,3340.0
2021-10-08,3375.0
2021-10-11,3390.0
2021-10-12,3398.0
2021-10-13,3387.0
2021-10-14,3517.0
2021-10-15,3518.0
2021-10-18,3590.0
2021-10-19,3555.0
2021-10-20,3615.0
2021-10-21,3781.0
2021-10-22,3820.0
2021-10-25,3849.0
2021-10-26,3930.0
2021-10-27,3990.0
2021-10-28,4066.0
2021-10-29,3950.0
2021-11-01,4111.0
2021-11-02,4090.0
2021-11-03,4090.0
2021-11-05,4055.0
2021-11-08,4128.0
2021-11-09,4224.0
2021-11-10,4224.0
2021-11-11,4215.0
2021-11-12,3820.0
2021-11-15,3980.0
2021-11-16,3855.0
2021-11-17,3887.0
2021-11-18,3800.0
2021-11-19,3712.0
2021-11-22,3535.0
2021-11-23,3732.0
2021-11-24,3716.0
2021-11-25,3655.0
2021-11-26,3491.0
2021-11-29,3554.0
2021-11-30,3408.0
2021-12-01,3586.0
2021-12-02,3586.0
2021-12-03,3673.0
2021-12-06,3520.0
2021-12-07,3511.0
2021-12-08,3580.0
2021-12-09,3480.0
2021-12-10,3479.0
2021-12-13,3311.0
2021-12-14,3103.0
2021-12-15,3381.0
2021-12-16,3352.0
2021-12-17,3373.0
2021-12-20,3373.0
2021-12-21,3376.0
2021-12-22,3410.0
2021-12-23,3479.0
2021-12-24,3414.0
2021-12-27,3367.0
2021-12-28,3334.0
2021-12-29,3345.0
2021-12-30,3350.0
