Date,PIKK
2018-12-14,304.5154113769531
2018-12-17,306.9349670410156
2018-12-18,308.92242431640625
2018-12-19,309.87298583984375
2018-12-20,312.63812255859375
2018-12-21,312.8973693847656
2018-12-24,319.2054443359375
2018-12-25,319.72393798828125
2018-12-26,325.2542724609375
2018-12-27,325.68634033203125
2018-12-28,324.56298828125
2019-01-03,323.7852783203125
2019-01-04,324.21734619140625
2019-01-08,325.4270935058594
2019-01-09,323.7852783203125
2019-01-10,323.35321044921875
2019-01-11,318.77337646484375
2019-01-14,318.08209228515625
2019-01-15,319.55108642578125
2019-01-16,313.67510986328125
2019-01-17,309.5273132324219
2019-01-18,309.2680969238281
2019-01-21,312.03326416015625
2019-01-22,313.58868408203125
2019-01-23,313.0701904296875
2019-01-24,312.8973693847656
2019-01-25,312.1196594238281
2019-01-28,311.7740173339844
2019-01-29,309.87298583984375
2019-01-30,309.78656005859375
2019-01-31,304.1697692871094
2019-02-01,304.6018371582031
2019-02-04,307.28057861328125
2019-02-05,307.6262512207031
2019-02-06,307.6262512207031
2019-02-07,308.23114013671875
2019-02-08,307.45343017578125
2019-02-11,304.42901611328125
2019-02-12,303.9969482421875
2019-02-13,303.21923828125
2019-02-14,304.2561950683594
2019-02-15,306.76214599609375
2019-02-18,304.1697692871094
2019-02-19,306.2436828613281
2019-02-20,308.92242431640625
2019-02-21,307.0213623046875
2019-02-22,307.3670349121094
2019-02-25,310.47784423828125
2019-02-26,311.94683837890625
2019-02-27,313.41583251953125
2019-02-28,310.2185974121094
2019-03-01,307.53985595703125
2019-03-04,306.76214599609375
2019-03-05,306.58929443359375
2019-03-06,304.2561950683594
2019-03-07,304.6018371582031
2019-03-11,304.86102294921875
2019-03-12,305.7251892089844
2019-03-13,304.86102294921875
2019-03-14,304.0833740234375
2019-03-15,303.7377014160156
2019-03-18,305.20672607421875
2019-03-19,304.42901611328125
2019-03-20,304.6018371582031
2019-03-21,305.6387939453125
2019-03-22,306.58929443359375
2019-03-25,305.1203308105469
2019-03-26,304.2561950683594
2019-03-27,304.42901611328125
2019-03-28,305.3795471191406
2019-03-29,304.86102294921875
2019-04-01,309.00885009765625
2019-04-02,317.3044128417969
2019-04-03,328.2787170410156
2019-04-04,317.8228454589844
2019-04-05,312.5517578125
2019-04-08,311.3419494628906
2019-04-09,309.87298583984375
2019-04-10,306.76214599609375
2019-04-11,306.67572021484375
2019-04-12,307.53985595703125
2019-04-15,306.67572021484375
2019-04-16,308.23114013671875
2019-04-17,309.3544921875
2019-04-18,312.1196594238281
2019-04-19,314.7120361328125
2019-04-22,318.1684875488281
2019-04-23,320.5880126953125
2019-04-24,315.8353576660156
2019-04-25,317.1315612792969
2019-04-26,316.1810302734375
2019-04-29,316.7859191894531
2019-04-30,315.8353576660156
2019-05-02,319.72393798828125
2019-05-03,323.35321044921875
2019-05-06,323.0075378417969
2019-05-07,322.3162841796875
2019-05-08,325.7727355957031
2019-05-10,326.9825134277344
2019-05-13,328.7107238769531
2019-05-14,330.7846374511719
2019-05-15,332.3400573730469
2019-05-16,333.89544677734375
2019-05-17,332.167236328125
2019-05-20,330.6982421875
2019-05-21,328.7107238769531
2019-05-22,331.8215637207031
2019-05-23,329.7477111816406
2019-05-24,333.7226257324219
2019-05-27,334.75958251953125
2019-05-28,335.105224609375
2019-05-29,336.66064453125
2019-05-30,336.9198913574219
2019-05-31,338.0301208496094
2019-06-03,336.0115051269531
2019-06-04,340.2322692871094
2019-06-05,338.0301208496094
2019-06-06,339.2229919433594
2019-06-07,340.0487976074219
2019-06-10,338.4889221191406
2019-06-11,338.4889221191406
2019-06-13,339.4064636230469
2019-06-14,339.1312255859375
2019-06-17,339.49822998046875
2019-06-18,339.314697265625
2019-06-19,339.7734680175781
2019-06-20,340.0487976074219
2019-06-21,338.305419921875
2019-06-24,339.8652648925781
2019-06-25,342.0673828125
2019-06-26,342.8014831542969
2019-06-27,342.8014831542969
2019-06-28,343.9942932128906
2019-07-01,343.26025390625
2019-07-02,343.26025390625
2019-07-03,341.1498107910156
2019-07-04,340.9663391113281
2019-07-05,346.8387145996094
2019-07-08,343.4437255859375
2019-07-09,344.820068359375
2019-07-10,344.45306396484375
2019-07-11,345.82940673828125
2019-07-12,344.6365966796875
2019-07-15,347.75628662109375
2019-07-16,349.4996643066406
2019-07-17,352.2523498535156
2019-07-18,352.06884765625
2019-07-19,348.3068542480469
2019-07-22,347.75628662109375
2019-07-23,350.6925048828125
2019-07-24,351.6100769042969
2019-07-25,355.0968017578125
2019-07-26,355.0050354003906
2019-07-29,363.9971618652344
2019-07-30,363.53839111328125
2019-07-31,362.43731689453125
2019-08-01,361.1527099609375
2019-08-02,361.427978515625
2019-08-05,370.69537353515625
2019-08-06,364.4559326171875
2019-08-07,356.3813781738281
2019-08-08,352.5276184082031
2019-08-09,350.3254699707031
2019-08-12,350.60076904296875
2019-08-13,346.9305114746094
2019-08-14,347.9398193359375
2019-08-15,346.5634765625
2019-08-16,345.0953674316406
2019-08-19,350.8760070800781
2019-08-20,349.95843505859375
2019-08-21,352.8946533203125
2019-08-22,351.1512756347656
2019-08-23,352.619384765625
2019-08-26,350.2337341308594
2019-08-27,348.6738586425781
2019-08-28,352.71112060546875
2019-08-29,353.6286926269531
2019-08-30,355.3720703125
2019-09-02,355.922607421875
2019-09-03,353.35345458984375
2019-09-04,353.9039611816406
2019-09-05,353.0781555175781
2019-09-06,354.1792297363281
2019-09-09,355.0968017578125
2019-09-10,356.10614013671875
2019-09-11,356.2896423339844
2019-09-12,357.2989501953125
2019-09-13,358.67529296875
2019-09-16,357.8494873046875
2019-09-17,359.7763671875
2019-09-18,358.21649169921875
2019-09-19,357.8494873046875
2019-09-20,368.8602600097656
2019-09-23,358.67529296875
2019-09-24,355.922607421875
2019-09-25,355.0968017578125
2019-09-26,364.2724304199219
2019-09-27,366.84161376953125
2019-09-30,367.4839172363281
2019-10-01,363.07958984375
2019-10-02,356.10614013671875
2019-10-03,356.1978759765625
2019-10-04,366.56634521484375
2019-10-07,354.08746337890625
2019-10-08,362.43731689453125
2019-10-09,353.26165771484375
2019-10-10,313.8064880371094
2019-10-11,310.5950012207031
2019-10-14,311.6043395996094
2019-10-15,308.3011169433594
2019-10-16,306.09893798828125
2019-10-17,311.5125732421875
2019-10-18,310.8702697753906
2019-10-21,307.6587829589844
2019-10-22,308.3011169433594
2019-10-23,309.5856628417969
2019-10-24,307.383544921875
2019-10-25,308.3011169433594
2019-10-28,307.5670471191406
2019-10-29,306.4659729003906
2019-10-30,312.0631103515625
2019-10-31,319.3118591308594
2019-11-01,325.45953369140625
2019-11-05,317.47674560546875
2019-11-06,316.00860595703125
2019-11-07,316.2839050292969
2019-11-08,314.8157958984375
2019-11-11,317.6602478027344
2019-11-12,322.0645446777344
2019-11-13,326.83587646484375
2019-11-14,325.0007629394531
2019-11-15,334.4516296386719
2019-11-18,333.99285888671875
2019-11-19,333.6258239746094
2019-11-20,334.81866455078125
2019-11-21,332.2494812011719
2019-11-22,337.2961120605469
2019-11-25,343.810791015625
2019-11-26,348.6738586425781
2019-11-27,351.4265441894531
2019-11-28,350.50897216796875
2019-11-29,353.9039611816406
2019-12-02,355.0968017578125
2019-12-03,352.8946533203125
2019-12-04,353.720458984375
2019-12-05,354.4544982910156
2019-12-06,356.9319152832031
2019-12-09,353.5369567871094
2019-12-10,357.39068603515625
2019-12-11,360.23516845703125
2019-12-12,360.23516845703125
2019-12-13,363.7218933105469
2019-12-16,363.3548889160156
2019-12-17,360.87744140625
2019-12-18,361.427978515625
2019-12-19,362.8960876464844
2019-12-20,358.5835266113281
2019-12-23,362.0702819824219
2019-12-24,362.43731689453125
2019-12-25,361.8867492675781
2019-12-26,365.2817687988281
2019-12-27,367.7591552734375
2019-12-30,367.3921203613281
2020-01-03,373.44805908203125
2020-01-06,371.6129455566406
2020-01-08,373.2645263671875
2020-01-09,373.0810241699219
2020-01-10,373.9068603515625
2020-01-13,372.34698486328125
2020-01-14,375.283203125
2020-01-15,373.0810241699219
2020-01-16,374.4573669433594
2020-01-17,375.19140625
2020-01-20,373.2645263671875
2020-01-21,378.8616638183594
2020-01-22,375.4667053222656
2020-01-23,375.283203125
2020-01-24,372.34698486328125
2020-01-27,377.85235595703125
2020-01-28,391.79931640625
2020-01-29,392.6251220703125
2020-01-30,398.9562683105469
2020-01-31,399.6903381347656
2020-02-03,395.4695739746094
2020-02-04,400.60791015625
2020-02-05,402.71832275390625
2020-02-06,402.5348205566406
2020-02-07,398.4057922363281
2020-02-10,400.4244079589844
2020-02-11,401.8924865722656
2020-02-12,404.6451721191406
2020-02-13,400.057373046875
2020-02-14,393.6344299316406
2020-02-17,399.1398010253906
2020-02-18,400.3326110839844
2020-02-19,399.1398010253906
2020-02-20,397.48822021484375
2020-02-21,399.7821350097656
2020-02-25,386.2939453125
2020-02-26,381.70611572265625
2020-02-27,375.4667053222656
2020-02-28,358.67529296875
2020-03-02,365.5570068359375
2020-03-03,376.84307861328125
2020-03-04,368.4014587402344
2020-03-05,368.8602600097656
2020-03-06,352.5276184082031
2020-03-10,354.4544982910156
2020-03-11,352.8946533203125
2020-03-12,339.2229919433594
2020-03-13,349.22442626953125
2020-03-16,349.22442626953125
2020-03-17,340.32403564453125
2020-03-18,330.3226013183594
2020-03-19,344.0860290527344
2020-03-20,352.71112060546875
2020-03-23,344.0860290527344
2020-03-24,359.225830078125
2020-03-25,369.31903076171875
2020-03-26,375.9255065917969
2020-03-27,372.530517578125
2020-03-30,367.94268798828125
2020-03-31,376.20074462890625
2020-04-01,374.82440185546875
2020-04-02,380.0545349121094
2020-04-03,377.6688537597656
2020-04-06,369.9613037109375
2020-04-07,364.91473388671875
2020-04-08,369.68603515625
2020-04-09,365.832275390625
2020-04-10,365.19000244140625
2020-04-13,358.76702880859375
2020-04-14,362.43731689453125
2020-04-15,353.26165771484375
2020-04-16,359.40936279296875
2020-04-17,357.48248291015625
2020-04-20,361.3362121582031
2020-04-21,351.7935791015625
2020-04-22,358.67529296875
2020-04-23,358.76702880859375
2020-04-24,358.76702880859375
2020-04-27,358.85882568359375
2020-04-28,362.98785400390625
2020-04-29,360.23516845703125
2020-04-30,359.225830078125
2020-05-04,360.0516357421875
2020-05-05,358.4000244140625
2020-05-06,354.5462646484375
2020-05-07,351.33477783203125
2020-05-08,348.58209228515625
2020-05-12,347.114013671875
2020-05-13,342.7096862792969
2020-05-14,337.6631164550781
2020-05-15,334.0845947265625
2020-05-18,338.12188720703125
2020-05-19,344.5448303222656
2020-05-20,338.94769287109375
2020-05-21,338.94769287109375
2020-05-22,337.9383544921875
2020-05-25,338.94769287109375
2020-05-26,339.5899963378906
2020-05-27,341.5168762207031
2020-05-28,346.5634765625
2020-05-29,349.316162109375
2020-06-01,345.9211730957031
2020-06-02,347.5727844238281
2020-06-03,351.88531494140625
2020-06-04,355.0968017578125
2020-06-05,357.6659851074219
2020-06-08,365.3735046386719
2020-06-09,359.9598693847656
2020-06-10,363.630126953125
2020-06-11,363.07958984375
2020-06-15,367.5756530761719
2020-06-16,376.1089782714844
2020-06-17,380.2380065917969
2020-06-18,378.12762451171875
2020-06-19,382.1649169921875
2020-06-22,385.28460693359375
2020-06-23,390.0559387207031
2020-06-25,387.21148681640625
2020-06-26,389.7806701660156
2020-06-29,392.2580871582031
2020-06-30,389.9642028808594
2020-07-02,392.349853515625
2020-07-03,390.147705078125
2020-07-06,393.35919189453125
2020-07-07,389.23016357421875
2020-07-08,385.00933837890625
2020-07-09,381.8896484375
2020-07-10,376.0172119140625
2020-07-13,367.0251159667969
2020-07-14,389.046630859375
2020-07-15,391.248779296875
2020-07-16,392.99212646484375
2020-07-17,395.4695739746094
2020-07-20,398.2222595214844
2020-07-21,417.03228759765625
2020-07-22,419.1426696777344
2020-07-23,413.3620300292969
2020-07-24,418.3168640136719
2020-07-27,422.9964294433594
2020-07-28,440.888916015625
2020-07-29,457.4967956542969
2020-07-30,449.1470031738281
2020-07-31,449.697509765625
2020-08-03,458.5978698730469
2020-08-04,459.6989440917969
2020-08-05,458.5061340332031
2020-08-06,457.03802490234375
2020-08-07,453.8265380859375
2020-08-10,452.8172302246094
2020-08-11,446.85308837890625
2020-08-12,451.4408874511719
2020-08-13,454.9276123046875
2020-08-14,455.7534484863281
2020-08-17,457.9555969238281
2020-08-18,452.5419921875
2020-08-19,454.1935729980469
2020-08-20,453.64306640625
2020-08-21,454.1935729980469
2020-08-24,454.28533935546875
2020-08-25,454.3771057128906
2020-08-26,457.03802490234375
2020-08-27,458.04736328125
2020-08-28,458.7814025878906
2020-08-31,462.7268981933594
2020-09-01,476.8573913574219
2020-09-02,490.07025146484375
2020-09-03,491.81365966796875
2020-09-04,487.13409423828125
2020-09-07,500.1634521484375
2020-09-08,511.4494934082031
2020-09-09,516.2208251953125
2020-09-10,520.4415893554688
2020-09-11,519.3405151367188
2020-09-14,518.239501953125
2020-09-15,521.450927734375
2020-09-16,521.6344604492188
2020-09-17,516.7713623046875
2020-09-18,517.7807006835938
2020-09-21,497.4107666015625
2020-09-22,505.3935852050781
2020-09-23,517.5054321289062
2020-09-24,512.1835327148438
2020-09-25,511.3577575683594
2020-09-28,516.5878295898438
2020-09-29,520.80859375
2020-09-30,522.8272705078125
2020-10-01,522.552001953125
2020-10-02,520.4415893554688
2020-10-05,522.552001953125
2020-10-06,522.4602661132812
2020-10-07,523.1025390625
2020-10-08,523.1025390625
2020-10-09,540.4089965820312
2020-10-12,544.135986328125
2020-10-13,546.5250854492188
2020-10-14,557.5148315429688
2020-10-15,557.5148315429688
2020-10-16,557.5148315429688
2020-10-19,573.5693969726562
2020-10-20,576.0540161132812
2020-10-21,576.0540161132812
2020-10-22,572.422607421875
2020-10-23,567.6444702148438
2020-10-26,555.125732421875
2020-10-27,551.30322265625
2020-10-28,545.4738159179688
2020-10-29,543.7537231445312
2020-10-30,542.60693359375
2020-11-02,538.2110595703125
2020-11-03,539.26220703125
2020-11-05,552.8322143554688
2020-11-06,553.787841796875
2020-11-09,562.1973876953125
2020-11-10,562.8663330078125
2020-11-11,565.446533203125
2020-11-12,564.2042236328125
2020-11-13,559.0438232421875
2020-11-16,562.4840698242188
2020-11-17,567.6444702148438
2020-11-18,569.1734619140625
2020-11-19,573.8560791015625
2020-11-20,569.93798828125
2020-11-23,562.4840698242188
2020-11-24,571.94482421875
2020-11-25,569.5557250976562
2020-11-26,570.8936157226562
2020-11-27,570.7980346679688
2020-11-30,569.26904296875
2020-12-01,567.739990234375
2020-12-02,568.122314453125
2020-12-03,570.8936157226562
2020-12-04,565.6376953125
2020-12-07,569.5557250976562
2020-12-08,569.460205078125
2020-12-09,558.9482421875
2020-12-10,559.9038696289062
2020-12-11,556.1768798828125
2020-12-14,555.125732421875
2020-12-15,555.5079345703125
2020-12-16,562.0062255859375
2020-12-17,557.9926147460938
2020-12-18,557.1325073242188
2020-12-21,554.0745239257812
2020-12-22,556.1768798828125
2020-12-23,555.0301513671875
2020-12-24,555.4124145507812
2020-12-25,560.955078125
2020-12-28,565.3509521484375
2020-12-29,567.26220703125
2020-12-30,570.0335693359375
2021-01-04,569.5557250976562
2021-01-05,573.4738159179688
2021-01-06,570.1290893554688
2021-01-08,570.1290893554688
2021-01-11,566.6888427734375
2021-01-12,567.3577880859375
2021-01-13,559.4260864257812
2021-01-14,565.9243774414062
2021-01-15,572.7092895507812
2021-01-18,584.081298828125
2021-01-19,615.3304443359375
2021-01-20,615.8082885742188
2021-01-21,619.6307983398438
2021-01-22,618.2929077148438
2021-01-25,644.859375
2021-01-26,661.0095825195312
2021-01-27,652.1222534179688
2021-01-28,646.6751098632812
2021-01-29,673.5283203125
2021-02-01,666.361083984375
2021-02-02,703.15283203125
2021-02-03,699.1392211914062
2021-02-04,710.6067504882812
2021-02-05,715.8627319335938
2021-02-08,740.4224243164062
2021-02-09,731.4395751953125
2021-02-10,706.306396484375
2021-02-11,704.3951416015625
2021-02-12,721.5009765625
2021-02-15,726.2791137695312
2021-02-16,731.7261962890625
2021-02-17,726.661376953125
2021-02-18,732.5862426757812
2021-02-19,739.7534790039062
2021-02-22,748.9275512695312
2021-02-24,742.9071044921875
2021-02-25,747.0162963867188
2021-02-26,739.3712768554688
2021-03-01,724.3678588867188
2021-03-02,746.2518310546875
2021-03-03,743.3849487304688
2021-03-04,747.302978515625
2021-03-05,722.6477661132812
2021-03-09,719.2074584960938
2021-03-10,719.5897216796875
2021-03-11,710.2245483398438
2021-03-12,706.4020385742188
2021-03-15,694.7432861328125
2021-03-16,711.371337890625
2021-03-17,710.0333862304688
2021-03-18,719.2074584960938
2021-03-19,718.9207763671875
2021-03-22,735.7398681640625
2021-03-23,751.6988525390625
2021-03-24,766.4155883789062
2021-03-25,759.2483520507812
2021-03-26,765.2688598632812
2021-03-29,806.5520629882812
2021-03-30,832.8319091796875
2021-03-31,885.2960205078125
2021-04-01,878.1288452148438
2021-04-02,880.6134033203125
2021-04-05,858.4428100585938
2021-04-06,877.1732177734375
2021-04-07,881.3779296875
2021-04-08,880.708984375
2021-04-09,872.6817016601562
2021-04-12,904.7908935546875
2021-04-13,927.5348510742188
2021-04-14,920.3676147460938
2021-04-15,910.9069213867188
2021-04-16,910.33349609375
2021-04-19,929.9239501953125
2021-04-20,906.033203125
2021-04-21,919.220947265625
2021-04-22,921.3232421875
2021-04-23,933.173095703125
2021-04-26,944.9273681640625
2021-04-27,921.9922485351562
2021-04-28,924.7635498046875
2021-04-29,895.6168212890625
2021-04-30,879.08447265625
2021-05-04,895.3301391601562
2021-05-05,927.6304321289062
2021-05-06,947.0297241210938
2021-05-07,942.7294311523438
2021-05-10,947.9853515625
2021-05-11,953.7191772460938
2021-05-12,962.98876953125
2021-05-13,978.4700317382812
2021-05-14,980.4000244140625
2021-05-17,962.2999877929688
2021-05-18,955.7999877929688
2021-05-19,943.9000244140625
2021-05-20,979.9000244140625
2021-05-21,988.9000244140625
2021-05-24,995.7000122070312
2021-05-25,980.4000244140625
2021-05-26,990.5999755859375
2021-05-27,993.0999755859375
2021-05-28,1010.7999877929688
2021-05-31,1028.5999755859375
2021-06-01,1056.0
2021-06-02,1049.199951171875
2021-06-03,1059.800048828125
2021-06-04,1089.5
2021-06-07,1116.0999755859375
2021-06-08,1120.5
2021-06-09,1106.199951171875
2021-06-10,1082.5999755859375
2021-06-11,1097.699951171875
2021-06-14,1110.4000244140625
2021-06-15,1088.199951171875
2021-06-16,1082.0
2021-06-17,1086.9000244140625
2021-06-18,1095.4000244140625
2021-06-21,1119.5999755859375
2021-06-22,1114.199951171875
2021-06-23,1116.0999755859375
2021-06-24,1097.699951171875
2021-06-25,1113.199951171875
2021-06-28,1107.300048828125
2021-06-29,1091.0
2021-06-30,1082.0
2021-07-01,1083.9000244140625
2021-07-02,1090.800048828125
2021-07-05,1088.5999755859375
2021-07-06,1063.0999755859375
2021-07-07,1070.300048828125
2021-07-08,1058.699951171875
2021-07-09,1041.5
2021-07-12,1026.0
2021-07-13,1038.199951171875
2021-07-14,1036.5
2021-07-15,1044.699951171875
2021-07-16,1031.699951171875
2021-07-19,1031.5
2021-07-20,1037.699951171875
2021-07-21,1031.0
2021-07-22,1030.0
2021-07-23,1021.7000122070312
2021-07-26,1052.4000244140625
2021-07-27,1092.0999755859375
2021-07-28,1145.0
2021-07-29,1134.0
2021-07-30,1151.300048828125
2021-08-02,1175.0999755859375
2021-08-03,1177.800048828125
2021-08-04,1195.300048828125
2021-08-05,1181.0999755859375
2021-08-06,1176.9000244140625
2021-08-09,1189.699951171875
2021-08-10,1192.199951171875
2021-08-11,1189.199951171875
2021-08-12,1190.199951171875
2021-08-13,1188.0
2021-08-16,1179.4000244140625
2021-08-17,1183.0999755859375
2021-08-18,1196.300048828125
2021-08-19,1192.699951171875
2021-08-20,1203.300048828125
2021-08-23,1204.4000244140625
2021-08-24,1219.0999755859375
2021-08-25,1260.699951171875
2021-08-26,1265.699951171875
2021-08-27,1299.800048828125
2021-08-30,1349.0999755859375
2021-08-31,1343.800048828125
2021-09-01,1366.300048828125
2021-09-02,1383.0
2021-09-03,1387.699951171875
2021-09-06,1413.699951171875
2021-09-07,1454.0
2021-09-08,1442.699951171875
2021-09-09,1439.9000244140625
2021-09-10,1440.800048828125
2021-09-13,1448.800048828125
2021-09-14,1455.300048828125
2021-09-15,1460.5999755859375
2021-09-16,1461.5
2021-09-17,1482.0999755859375
2021-09-20,1463.5999755859375
2021-09-21,1484.800048828125
2021-09-22,1498.0
2021-09-23,1484.0999755859375
2021-09-24,1446.5999755859375
2021-09-27,1416.5999755859375
2021-09-28,1400.9000244140625
2021-09-29,1398.199951171875
2021-09-30,1402.300048828125
2021-10-01,1272.5
2021-10-04,1237.5
2021-10-05,1171.0999755859375
2021-10-06,1282.300048828125
2021-10-07,1304.5999755859375
2021-10-08,1315.0
2021-10-11,1327.300048828125
2021-10-12,1323.300048828125
2021-10-13,1298.199951171875
2021-10-14,1270.0
2021-10-15,1227.4000244140625
2021-10-18,1290.699951171875
2021-10-19,1229.9000244140625
2021-10-20,1205.0999755859375
2021-10-21,1162.5999755859375
2021-10-22,1198.300048828125
2021-10-25,1161.4000244140625
2021-10-26,1148.5
2021-10-27,1148.0999755859375
2021-10-28,1155.0
2021-10-29,1178.9000244140625
2021-11-01,1147.800048828125
2021-11-02,1132.5
2021-11-03,1137.699951171875
2021-11-05,1117.300048828125
2021-11-08,1104.800048828125
2021-11-09,1167.800048828125
2021-11-10,1138.699951171875
2021-11-11,1118.5999755859375
2021-11-12,1101.4000244140625
2021-11-15,1115.5
2021-11-16,1104.800048828125
2021-11-17,1101.4000244140625
2021-11-18,1101.800048828125
2021-11-19,1100.4000244140625
2021-11-22,1094.9000244140625
2021-11-23,1080.0
2021-11-24,1087.0999755859375
2021-11-25,1121.5
2021-11-26,1091.0
2021-11-29,1086.0
2021-11-30,1080.0
2021-12-01,1086.699951171875
2021-12-02,1084.9000244140625
2021-12-03,1109.0
2021-12-06,1108.800048828125
2021-12-07,1103.300048828125
2021-12-08,1137.199951171875
2021-12-09,1183.4000244140625
2021-12-10,1173.0
2021-12-13,1132.0
2021-12-14,1112.4000244140625
2021-12-15,1078.800048828125
2021-12-16,1083.5
2021-12-17,1068.800048828125
2021-12-20,1032.800048828125
2021-12-21,1014.4000244140625
2021-12-22,1031.0
2021-12-23,1015.7999877929688
2021-12-24,1003.9000244140625
2021-12-27,1021.0
2021-12-28,1040.0
2021-12-29,1075.0
2021-12-30,1105.800048828125
